Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-May-2019,5.50,5.50,5.50,5.50,5.500000000000000000,10000,1,55000.00,10000,100.00,0.00,0.00
29-May-2019,5.00,5.99,5.00,5.50,5.223000000000000000,100000,7,522300.00,50000,50.00,0.99,0.50
17-May-2019,5.97,5.97,5.00,5.97,5.646666666666666666,30000,3,169400.00,20000,66.67,0.97,0.00
9-April-2019,5.40,5.40,5.40,5.40,5.400000000000000000,10000,1,54000.00,10000,100.00,0.00,0.00
5-April-2019,5.40,5.40,5.40,5.40,5.400000000000000000,10000,1,54000.00,10000,100.00,0.00,0.00
4-April-2019,5.50,5.50,5.50,5.50,5.500000000000000000,10000,1,55000.00,10000,100.00,0.00,0.00
27-March-2019,5.50,5.50,5.50,5.50,5.500000000000000000,30000,2,165000.00,30000,100.00,0.00,0.00
26-March-2019,5.10,5.10,5.10,5.10,5.100000000000000000,10000,1,51000.00,10000,100.00,0.00,0.00
25-March-2019,6.00,6.00,6.00,6.00,6.000000000000000000,20000,1,120000.00,20000,100.00,0.00,0.00
22-March-2019,6.00,6.00,5.00,5.50,5.250000000000000000,100000,9,525000.00,60000,60.00,1.00,-0.50
18-March-2019,5.00,5.00,5.00,5.00,5.000000000000000000,10000,1,50000.00,10000,100.00,0.00,0.00
15-March-2019,5.50,5.50,5.50,5.50,5.500000000000000000,20000,1,110000.00,20000,100.00,0.00,0.00
11-March-2019,5.90,5.90,5.90,5.90,5.900000000000000000,20000,2,118000.00,20000,100.00,0.00,0.00
7-March-2019,5.55,5.55,5.55,5.55,5.550000000000000000,10000,1,55500.00,10000,100.00,0.00,0.00
28-February-2019,4.63,4.63,4.63,4.63,4.630000000000000000,10000,1,46300.00,10000,100.00,0.00,0.00
21-February-2019,5.53,5.53,5.53,5.53,5.530000000000000000,30000,3,165900.00,30000,100.00,0.00,0.00
20-February-2019,5.83,5.83,4.61,4.61,5.561428571428571428,70000,7,389300.00,60000,85.71,1.22,-1.22
19-February-2019,4.86,4.86,4.86,4.86,4.860000000000000000,20000,2,97200.00,10000,50.00,0.00,0.00
18-February-2019,4.98,4.98,3.84,4.05,4.462500000000000000,40000,4,178500.00,20000,50.00,1.14,-0.93
15-February-2019,4.20,5.00,4.15,4.15,4.450000000000000000,30000,3,133500.00,20000,66.67,0.85,-0.05
14-February-2019,4.95,4.95,4.95,4.95,4.950000000000000000,10000,1,49500.00,10000,100.00,0.00,0.00
13-February-2019,6.00,6.00,6.00,6.00,6.000000000000000000,30000,1,180000.00,30000,100.00,0.00,0.00
12-February-2019,5.50,5.50,5.50,5.50,5.500000000000000000,10000,1,55000.00,10000,100.00,0.00,0.00
11-February-2019,5.20,5.20,5.20,5.20,5.200000000000000000,200000,4,1040000.00,200000,100.00,0.00,0.00
4-February-2019,5.48,5.50,5.21,5.21,5.398333333333333333,60000,6,323900.00,60000,100.00,0.29,-0.27
31-January-2019,4.59,5.00,4.59,5.00,4.795000000000000000,20000,2,95900.00,10000,50.00,0.41,0.41
30-January-2019,5.10,5.10,5.10,5.10,5.100000000000000000,10000,1,51000.00,10000,100.00,0.00,0.00
23-January-2019,4.87,4.88,4.87,4.88,4.875000000000000000,20000,2,97500.00,10000,50.00,0.01,0.01
22-January-2019,5.40,5.40,5.40,5.40,5.400000000000000000,10000,1,54000.00,10000,100.00,0.00,0.00
21-January-2019,5.50,6.00,5.50,6.00,5.750000000000000000,20000,2,115000.00,10000,50.00,0.50,0.50
18-January-2019,5.85,5.99,5.85,5.99,5.920000000000000000,20000,2,118400.00,20000,100.00,0.14,0.14
17-January-2019,5.06,5.06,5.06,5.06,5.060000000000000000,10000,1,50600.00,10000,100.00,0.00,0.00
16-January-2019,4.89,4.89,4.22,4.22,4.555000000000000000,20000,2,91100.00,20000,100.00,0.67,-0.67
15-January-2019,5.01,5.01,4.08,4.08,4.700000000000000000,30000,3,141000.00,30000,100.00,0.93,-0.93
14-January-2019,4.18,4.18,4.18,4.18,4.180000000000000000,10000,1,41800.00,10000,100.00,0.00,0.00
7-January-2019,5.00,5.00,5.00,5.00,5.000000000000000000,10000,1,50000.00,10000,100.00,0.00,0.00
4-January-2019,5.00,5.00,5.00,5.00,5.000000000000000000,10000,1,50000.00,10000,100.00,0.00,0.00
31-December-2018,5.00,5.00,5.00,5.00,5.000000000000000000,10000,1,50000.00,10000,100.00,0.00,0.00
