Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-November-2019,22.90,23.10,22.05,22.20,22.542138195317645649,66804,288,1505905.00,43558,65.20,1.05,-0.70
28-November-2019,21.20,23.00,21.20,22.65,22.521347325961334078,202297,561,4556001.00,160222,79.20,1.80,1.45
27-November-2019,21.65,21.70,20.75,20.90,21.201619478209309220,53968,116,1144209.00,43372,80.37,0.95,-0.75
26-November-2019,21.00,21.75,21.00,21.45,21.304033896153357877,63016,167,1342495.00,42368,67.23,0.75,0.45
25-November-2019,20.20,21.50,20.20,20.80,20.884981318666055530,71997,259,1503656.00,52520,72.95,1.30,0.60
22-November-2019,21.15,21.65,20.30,20.55,20.741578889952849056,82501,259,1711201.00,65553,79.46,1.35,-0.60
21-November-2019,21.65,21.90,21.00,21.10,21.293410144723900519,35585,134,757726.00,30898,86.83,0.90,-0.55
20-November-2019,22.00,22.00,21.15,21.55,21.662953692115143929,55930,168,1211609.00,42068,75.22,0.85,-0.45
19-November-2019,22.20,22.45,21.70,21.85,21.979062066018587757,37444,136,822984.00,31413,83.89,0.75,-0.35
18-November-2019,22.40,22.65,21.75,22.05,22.248409058768864017,49499,150,1101274.00,39296,79.39,0.90,-0.35
15-November-2019,22.75,22.80,22.00,22.15,22.361429644212619999,49271,131,1101770.00,35447,71.94,0.80,-0.60
14-November-2019,22.50,23.00,22.00,22.20,22.530225014565323507,63507,207,1430827.00,47063,74.11,1.00,-0.30
13-November-2019,22.15,23.00,22.15,22.70,22.735948746745622543,78356,249,1781498.00,65618,83.74,0.85,0.55
11-November-2019,21.95,23.00,21.95,22.50,22.684575098329278638,142633,479,3235569.00,107841,75.61,1.05,0.55
8-November-2019,22.50,22.50,20.85,21.25,21.381826418623682941,136858,327,2926274.00,119376,87.23,1.65,-1.25
7-November-2019,22.85,22.90,21.95,22.10,22.352669930547648867,70264,233,1570588.00,49351,70.24,0.95,-0.75
6-November-2019,22.15,22.70,22.00,22.15,22.339240690017957880,55129,126,1231540.00,47694,86.51,0.70,0.00
5-November-2019,22.80,23.25,22.30,22.35,22.747116328833780357,68229,141,1552013.00,47190,69.16,0.95,-0.45
4-November-2019,22.50,23.30,22.25,22.70,22.787479076579718231,114704,272,2613815.00,61501,53.62,1.05,0.20
1-November-2019,21.70,22.60,21.45,22.10,22.028274286202404595,93654,290,2063036.00,77442,82.69,1.15,0.40
31-October-2019,21.50,22.95,21.10,21.20,21.595862524615061199,233089,939,5033758.00,195663,83.94,1.85,-0.30
30-October-2019,21.90,22.00,21.15,21.35,21.623321540957332447,51163,225,1106314.00,44266,86.52,0.85,-0.55
29-October-2019,21.50,21.95,21.50,21.65,21.733170909976854671,41045,193,892038.00,37837,92.18,0.45,0.15
27-October-2019,22.00,22.00,21.20,21.65,21.603060514722930674,8626,59,186348.00,6566,76.12,0.80,-0.35
25-October-2019,22.10,22.35,21.15,21.60,21.561199207135777998,16144,98,348084.00,13347,82.67,1.20,-0.50
24-October-2019,22.15,23.15,21.85,22.15,22.583016558211455447,46563,200,1051533.00,34457,74.00,1.30,0.00
23-October-2019,21.65,22.70,21.45,21.75,21.822437020653204262,69626,211,1519409.00,59279,85.14,1.25,0.10
22-October-2019,20.90,21.80,20.75,20.95,21.205294598727020588,56246,162,1192713.00,46274,82.27,1.05,0.05
18-October-2019,19.85,21.20,19.75,20.70,20.623030812708408710,102263,359,2108973.00,65117,63.68,1.45,0.85
17-October-2019,19.30,19.80,19.10,19.45,19.410449797318366074,51312,193,995989.00,48292,94.11,0.70,0.15
16-October-2019,19.35,19.95,19.25,19.50,19.533439137186641410,58599,158,1144640.00,50007,85.34,0.70,0.15
15-October-2019,20.95,20.95,19.30,19.55,19.957059637789825816,69352,245,1384062.00,49288,71.07,1.65,-1.40
14-October-2019,20.65,21.40,20.50,20.55,20.762316793219141797,28315,125,587885.00,24080,85.04,0.90,-0.10
11-October-2019,21.35,21.80,20.70,20.75,20.958917911387622478,39701,154,832090.00,35460,89.32,1.10,-0.60
10-October-2019,21.30,22.00,21.00,21.25,21.285961744001769063,27133,119,577552.00,21639,79.75,1.00,-0.05
9-October-2019,21.85,21.95,21.05,21.65,21.547830164549407451,23458,122,505469.00,16271,69.36,0.90,-0.20
7-October-2019,22.65,22.70,21.10,21.30,21.962288549336289024,37893,164,832217.00,31984,84.41,1.60,-1.35
4-October-2019,22.20,22.95,22.00,22.05,22.086003728587006226,56858,198,1255766.00,53845,94.70,0.95,-0.15
3-October-2019,22.80,23.00,22.50,22.55,22.692856553658335395,24246,136,550211.00,21524,88.77,0.50,-0.25
1-October-2019,23.70,23.95,22.50,22.80,23.081825873252487812,49642,249,1145828.00,41331,83.26,1.45,-0.90
30-September-2019,25.05,25.05,23.50,23.70,23.882155356681464778,42573,238,1016735.00,37932,89.10,1.55,-1.35
27-September-2019,25.00,25.35,24.65,24.90,24.902014058527344334,40118,164,999019.00,34085,84.96,0.70,-0.10
26-September-2019,25.25,25.25,24.60,24.80,24.853223829897018037,46513,126,1155998.00,37325,80.25,0.65,-0.45
25-September-2019,25.30,25.40,24.45,24.65,24.779549514224720080,45906,167,1137530.00,25962,56.55,0.95,-0.65
24-September-2019,24.75,25.85,24.75,25.30,25.272710659527420917,54721,196,1382948.00,48579,88.78,1.10,0.55
23-September-2019,25.80,26.30,25.00,25.35,25.667896147307149237,69406,270,1781506.00,51026,73.52,1.30,-0.45
20-September-2019,24.70,25.90,24.20,24.95,25.273794953578360469,80889,246,2044372.00,57075,70.56,1.70,0.25
19-September-2019,24.70,24.70,24.00,24.40,24.284063637067430517,51668,142,1254709.00,39082,75.64,0.70,-0.30
18-September-2019,25.40,25.40,24.55,24.80,24.753512926015060942,25762,103,637700.00,21684,84.17,0.85,-0.60
17-September-2019,25.60,26.65,24.60,24.80,25.782121272220540495,95801,220,2469953.00,56651,59.13,2.05,-0.80
16-September-2019,25.75,26.20,25.55,25.90,25.845394409133475462,100378,186,2594309.00,85284,84.96,0.65,0.15
13-September-2019,25.50,25.85,24.75,25.50,25.484644381087235223,52261,155,1331853.00,36350,69.55,1.10,0.00
12-September-2019,25.35,26.75,25.25,25.45,25.814011807398580945,184630,344,4766041.00,114199,61.85,1.50,0.10
11-September-2019,24.00,25.70,23.50,25.30,24.746997200657989668,173255,572,4287541.00,107547,62.07,2.20,1.30
9-September-2019,23.35,24.30,23.25,23.65,23.731247334105173359,65644,274,1557814.00,45135,68.76,1.05,0.30
6-September-2019,23.75,24.15,23.15,23.45,23.731953451384922101,89283,266,2118860.00,75925,85.04,1.00,-0.30
5-September-2019,23.00,23.75,22.60,22.85,23.162374775914794896,47415,245,1098244.00,37369,78.81,1.15,-0.15
4-September-2019,22.80,23.00,22.25,22.60,22.591608054061508757,29004,113,655247.00,21374,73.69,0.75,-0.20
3-September-2019,22.20,24.00,21.80,22.60,23.075051674245556014,48380,193,1116371.00,35667,73.72,2.20,0.40
30-August-2019,22.10,22.65,21.20,22.35,22.152525457559457356,59118,173,1309613.00,45993,77.80,1.45,0.25
29-August-2019,22.00,22.70,21.85,22.35,22.322362621216573611,34030,91,759630.00,31646,92.99,0.85,0.35
28-August-2019,23.15,23.90,22.05,22.50,23.073232396617360727,34411,145,793973.00,30651,89.07,1.85,-0.65
27-August-2019,23.00,23.50,22.90,23.40,23.343289174361033052,37365,112,872222.00,24910,66.67,0.60,0.40
26-August-2019,22.10,23.80,21.15,23.05,22.833433761971307324,77999,424,1780985.00,58013,74.38,2.65,0.95
23-August-2019,20.40,21.70,20.00,21.45,20.662437166656138039,110809,262,2289584.00,88585,79.94,1.70,1.05
22-August-2019,22.00,22.20,20.50,20.70,20.878259327696586221,107154,277,2237189.00,87324,81.49,1.70,-1.30
21-August-2019,23.00,23.50,21.80,22.10,22.817311874728142670,27588,158,629484.00,20977,76.04,1.70,-0.90
20-August-2019,23.90,24.45,22.85,23.20,23.669493643207446974,64026,170,1515463.00,50093,78.24,1.60,-0.70
19-August-2019,23.50,24.60,23.50,23.75,24.299764262140499764,31815,118,773097.00,26732,84.02,1.10,0.25
16-August-2019,23.25,24.20,22.65,23.85,23.658887683602568237,34109,198,806981.00,23990,70.33,1.55,0.60
14-August-2019,23.30,23.50,22.65,22.80,23.354595747517163234,30006,126,700778.00,26196,87.30,0.85,-0.50
13-August-2019,24.05,24.25,23.20,23.25,23.620415397900286324,22003,105,519720.00,17672,80.32,1.05,-0.80
9-August-2019,23.50,24.80,23.40,24.10,24.070588966975558181,64316,228,1548124.00,55533,86.34,1.40,0.60
8-August-2019,23.20,23.65,22.75,23.45,23.106502749919120025,15455,80,357111.00,11191,72.41,0.90,0.25
7-August-2019,22.60,23.95,22.60,23.20,23.356385043343252684,30916,168,722086.00,23134,74.83,1.35,0.60
6-August-2019,21.75,22.75,21.25,22.60,22.350435390238658353,37208,206,831615.00,29359,78.90,1.50,0.85
5-August-2019,22.00,22.00,21.10,21.30,21.315138607399264882,29111,170,620505.00,21088,72.44,0.90,-0.70
2-August-2019,22.55,22.70,21.25,22.05,22.001573754615338054,33042,161,726976.00,25926,78.46,1.45,-0.50
1-August-2019,22.05,22.45,21.50,22.15,22.061580939380778060,32234,152,711133.00,26533,82.31,0.95,0.10
31-July-2019,21.75,22.75,20.80,22.45,21.756028537809618850,67139,324,1460678.00,43114,64.22,1.95,0.70
30-July-2019,22.80,23.25,21.00,21.45,22.059904078535698896,106754,361,2354983.00,89241,83.59,2.25,-1.35
29-July-2019,24.65,25.60,22.25,23.30,24.311975453478927894,66486,287,1616406.00,52928,79.61,3.35,-1.35
26-July-2019,24.00,24.50,23.25,23.90,23.792884920063373181,41658,204,991164.00,33256,79.83,1.25,-0.10
25-July-2019,24.30,24.70,23.35,23.50,23.828877005347593582,27676,141,659488.00,21728,78.51,1.35,-0.80
24-July-2019,23.55,24.80,23.30,24.30,24.229425641956265311,44084,229,1068130.00,35373,80.24,1.50,0.75
23-July-2019,22.50,23.80,22.00,23.55,22.771430649804113105,96229,237,2191272.00,86002,89.37,1.80,1.05
22-July-2019,23.25,23.25,21.55,22.00,22.171210647255161771,476968,341,10574958.00,469728,98.48,1.70,-1.25
19-July-2019,24.50,24.50,22.85,23.15,23.608813540370934604,71549,207,1689187.00,65437,91.46,1.65,-1.35
18-July-2019,25.15,25.45,24.00,24.05,24.550223775219586913,41783,142,1025782.00,35126,84.07,1.45,-1.10
17-July-2019,24.00,25.35,24.00,25.15,24.776349716371137292,50418,179,1249174.00,41922,83.15,1.35,1.15
16-July-2019,25.35,25.75,23.85,24.20,24.484913580246913580,81000,239,1983278.00,69153,85.37,1.90,-1.15
15-July-2019,27.20,27.50,24.50,25.05,25.744783788593291218,89912,322,2314765.00,78463,87.27,3.00,-2.15
12-July-2019,27.15,27.80,27.00,27.10,27.300982853252776241,23503,122,641655.00,18266,77.72,0.80,-0.05
11-July-2019,27.00,27.50,27.00,27.10,27.234197540534189707,12767,95,347699.00,11390,89.21,0.50,0.10
10-July-2019,27.50,27.50,26.25,26.80,26.893034004621987454,21203,119,570213.00,16043,75.66,1.25,-0.70
9-July-2019,28.10,28.10,26.00,27.00,27.149327686606670195,47225,168,1282127.00,39475,83.59,2.10,-1.10
8-July-2019,29.25,29.95,27.30,27.55,28.051354138532177670,81454,321,2284895.00,72797,89.37,2.65,-1.70
5-July-2019,30.30,30.75,29.50,29.70,30.158664864547217488,17017,80,513210.00,14873,87.40,1.25,-0.60
4-July-2019,29.95,30.50,29.95,30.30,30.245814457356706716,15231,136,460674.00,12841,84.31,0.55,0.35
3-July-2019,30.00,30.70,29.50,29.70,29.844335101284427119,31298,122,934068.00,23948,76.52,1.20,-0.30
2-July-2019,29.80,30.15,29.80,29.95,29.958598295223920984,22173,95,664272.00,19738,89.02,0.35,0.15
1-July-2019,30.00,30.80,29.80,30.00,30.250196150828448793,21667,100,655431.00,20541,94.80,1.00,0.00
28-June-2019,30.70,31.30,30.10,30.15,30.450414271220831924,47312,133,1440670.00,39874,84.28,1.20,-0.55
27-June-2019,30.10,31.20,30.10,30.50,30.700789752623800068,66983,214,2056431.00,49951,74.57,1.10,0.40
26-June-2019,30.45,30.45,29.65,30.30,30.260180151369790001,37524,98,1135483.00,35506,94.62,0.80,-0.15
25-June-2019,30.50,30.50,29.75,29.95,29.962193518888952391,34994,135,1048497.00,28908,82.61,0.75,-0.55
24-June-2019,29.45,31.00,29.20,30.00,30.311506565307532826,28940,165,877215.00,20996,72.55,1.80,0.55
21-June-2019,30.55,30.55,29.50,30.00,30.001572108937901696,86508,243,2595376.00,80394,92.93,1.05,-0.55
20-June-2019,30.00,30.20,28.10,29.90,29.114913592190317048,90964,392,2648409.00,60246,66.23,2.10,-0.10
19-June-2019,32.45,32.85,29.00,29.40,30.147313137360282462,146993,622,4431444.00,121848,82.89,3.85,-3.05
18-June-2019,33.30,33.85,31.30,31.80,32.475552454469979332,113222,302,3676947.00,103505,91.42,2.55,-1.50
17-June-2019,34.00,34.45,33.20,33.30,33.423038088293038649,35654,181,1191665.00,29645,83.15,1.25,-0.70
14-June-2019,34.00,34.95,33.50,33.70,34.007903586068088657,40741,144,1385516.00,35965,88.28,1.45,-0.30
13-June-2019,34.20,34.90,33.75,34.20,34.137238460309854655,25044,113,854933.00,23861,95.28,1.15,0.00
12-June-2019,34.70,35.40,34.05,34.55,34.680563224737713970,21732,141,753678.00,17481,80.44,1.35,-0.15
11-June-2019,34.75,35.45,34.75,35.05,34.998444926940907223,34082,151,1192817.00,30426,89.27,0.70,0.30
10-June-2019,36.50,37.10,34.60,34.75,35.584147487795263652,164895,404,5867648.00,152829,92.68,2.50,-1.75
7-June-2019,37.00,37.00,36.35,36.55,36.587934269630977426,17587,90,643472.00,15497,88.12,0.65,-0.45
6-June-2019,37.00,37.00,36.45,36.65,36.594399469772286133,42246,101,1545967.00,42030,99.49,0.55,-0.35
4-June-2019,36.55,37.20,36.50,36.65,36.765064620355411954,24760,121,910303.00,14334,57.89,0.70,0.10
3-June-2019,36.80,37.20,36.30,36.95,36.702354542704446909,39668,132,1455909.00,33924,85.52,0.90,0.15
31-May-2019,37.50,37.85,36.50,36.80,36.989253570018083934,96218,289,3559032.00,76398,79.40,1.35,-0.70
30-May-2019,38.30,38.35,37.30,37.60,37.797378571791097802,78812,284,2978887.00,72321,91.76,1.05,-0.70
29-May-2019,39.30,39.80,38.30,38.55,39.027436698737665789,40639,173,1586036.00,29779,73.28,1.50,-0.75
28-May-2019,38.40,40.75,38.40,39.30,39.762761929856189934,216327,746,8601759.00,131053,60.58,2.35,0.90
27-May-2019,37.75,39.45,37.50,37.80,38.458096661104748172,172003,552,6614908.00,131956,76.72,1.95,0.05
24-May-2019,36.60,38.30,36.10,37.75,37.592156077466601825,104871,314,3942327.00,45041,42.95,2.20,1.15
23-May-2019,37.45,38.30,36.30,36.60,37.448584058423050862,92977,281,3481857.00,61726,66.39,2.00,-0.85
22-May-2019,36.30,37.00,36.10,36.90,36.642945456274668315,42058,184,1541129.00,32687,77.72,0.90,0.60
21-May-2019,37.30,38.25,36.40,36.55,37.060361800588977702,59425,245,2202312.00,35197,59.23,1.85,-0.75
20-May-2019,37.95,38.00,37.00,37.65,37.548276618755779871,127598,268,4791085.00,98695,77.35,1.00,-0.30
17-May-2019,36.55,37.65,35.75,36.85,37.046093615061316137,86845,309,3217268.00,68856,79.29,1.90,0.30
16-May-2019,39.50,39.70,36.25,36.45,37.819889736637874557,198434,601,7504752.00,135410,68.24,3.45,-3.05
15-May-2019,37.65,37.95,36.85,37.25,37.522575701089432914,48282,194,1811665.00,42942,88.94,1.10,-0.40
14-May-2019,37.00,37.45,36.60,37.15,36.930099540712663695,58569,186,2162959.00,50853,86.83,0.85,0.15
13-May-2019,38.10,38.85,37.05,37.20,37.396805629968577593,69059,186,2582586.00,60635,87.80,1.80,-0.90
10-May-2019,38.70,39.40,38.00,38.65,38.831671274354923644,60768,265,2359723.00,36944,60.80,1.40,-0.05
9-May-2019,36.95,38.50,36.50,38.35,37.555107600108962135,73420,289,2757296.00,54550,74.30,2.00,1.40
8-May-2019,37.70,38.20,36.50,36.65,37.226127730725891461,82533,361,3072384.00,62910,76.22,1.70,-1.05
7-May-2019,39.25,39.25,37.50,37.90,38.403962993648163490,86904,198,3337458.00,69751,80.26,1.75,-1.35
6-May-2019,39.40,39.60,38.50,38.60,39.146753397158739962,51808,136,2028115.00,39110,75.49,1.10,-0.80
3-May-2019,38.50,40.15,38.50,38.80,39.268781577024788286,97183,231,3816258.00,73578,75.71,1.65,0.30
2-May-2019,39.95,39.95,38.50,38.70,39.075704054969515145,123996,342,4845231.00,83939,67.69,1.45,-1.25
30-April-2019,40.10,40.20,39.05,39.75,39.634269908283592953,103035,259,4083717.00,81092,78.70,1.15,-0.35
26-April-2019,40.20,41.45,39.55,40.80,40.605097474019570659,39549,209,1605891.00,33076,83.63,1.90,0.60
25-April-2019,40.10,40.75,39.50,39.60,39.907908407098034326,24063,128,960304.00,19166,79.65,1.25,-0.50
24-April-2019,39.80,40.75,39.55,40.45,40.139546239296862738,57343,212,2301722.00,42428,73.99,1.20,0.65
23-April-2019,39.65,40.25,39.00,39.65,39.752382963320463320,66304,174,2635742.00,52977,79.90,1.25,0.00
22-April-2019,41.50,41.50,39.35,39.55,39.836139136555607695,68192,212,2716506.00,57077,83.70,2.15,-1.95
18-April-2019,41.65,42.45,40.10,41.00,41.018474099917623685,82548,270,3385993.00,53519,64.83,2.35,-0.65
16-April-2019,40.70,42.90,40.70,42.00,42.169872075180676912,125777,450,5304000.00,99423,79.05,2.20,1.30
15-April-2019,40.30,41.70,39.50,40.90,40.289279472546404817,120731,365,4864165.00,96212,79.69,2.20,0.60
12-April-2019,40.20,40.20,39.10,39.80,39.624272974020938348,28369,151,1124101.00,22636,79.79,1.10,-0.40
11-April-2019,40.15,40.50,39.60,39.85,40.028538721614354551,37563,145,1503592.00,35219,93.76,0.90,-0.30
10-April-2019,40.65,40.65,39.65,40.30,40.189327606145712869,42371,165,1702862.00,36007,84.98,1.00,-0.35
9-April-2019,40.00,41.00,40.00,40.55,40.625188149669741991,56471,209,2294145.00,26592,47.09,1.00,0.55
8-April-2019,41.00,41.40,40.00,40.05,40.563396356432232223,46438,167,1883683.00,34942,75.24,1.40,-0.95
5-April-2019,41.00,41.25,40.15,40.85,40.700761697497279651,30327,133,1234332.00,23978,79.06,1.10,-0.15
4-April-2019,41.40,41.40,40.25,40.65,40.657957506146563428,54502,150,2215940.00,50449,92.56,1.15,-0.75
3-April-2019,41.60,42.45,41.30,41.35,41.754270477460211649,72006,195,3006558.00,63881,88.72,1.15,-0.25
2-April-2019,42.60,43.10,41.35,41.50,42.050916178227963352,70292,258,2955843.00,53788,76.52,1.75,-1.10
1-April-2019,42.50,43.75,41.80,42.50,43.039938411851963122,106514,381,4584356.00,89324,83.86,1.95,0.00
29-March-2019,43.50,44.70,40.80,41.80,42.061459506821880085,191736,643,8064696.00,144219,75.22,3.90,-1.70
28-March-2019,37.80,43.50,37.80,43.00,41.572704025069843756,473557,1594,19687045.00,324239,68.47,5.70,5.20
27-March-2019,37.75,38.20,37.10,37.45,37.682135327999717735,113369,182,4271986.00,103018,90.87,1.10,-0.30
26-March-2019,37.70,38.35,37.35,37.80,37.783956217624162252,68338,160,2582080.00,59340,86.83,1.00,0.10
25-March-2019,37.90,38.20,37.50,37.70,37.714367417868259258,90921,173,3429028.00,86115,94.71,0.70,-0.20
22-March-2019,38.50,38.50,37.80,38.05,38.060736761126455046,79293,180,3017950.00,68368,86.22,0.70,-0.45
20-March-2019,38.40,38.50,37.80,38.25,38.101938111819197161,76105,188,2899748.00,68159,89.56,0.70,-0.15
19-March-2019,37.40,38.50,37.40,38.20,38.214408683061417610,87711,293,3351824.00,66219,75.50,1.10,0.80
18-March-2019,38.45,38.75,37.20,37.35,37.813638280355816148,49801,227,1883157.00,33160,66.59,1.55,-1.10
15-March-2019,38.50,39.00,37.60,37.75,38.268237384317573121,150844,468,5772534.00,107295,71.13,1.40,-0.75
14-March-2019,36.10,38.15,36.00,37.55,37.044741477103110633,133992,340,4963699.00,121483,90.66,2.15,1.45
13-March-2019,37.00,37.20,36.15,36.35,36.629842594853806362,45043,166,1649918.00,36055,80.05,1.05,-0.65
12-March-2019,37.20,37.25,36.25,36.90,36.822379035543749287,61361,247,2259458.00,51518,83.96,1.00,-0.30
11-March-2019,36.25,36.80,35.80,36.45,36.350003336224728097,29974,158,1089555.00,26606,88.76,1.00,0.20
8-March-2019,36.35,36.35,35.40,35.70,35.655359474935538961,29863,133,1064776.00,26322,88.14,0.95,-0.65
7-March-2019,37.25,37.25,36.10,36.15,36.430160389740395524,44953,169,1637645.00,36209,80.55,1.15,-1.10
6-March-2019,37.50,37.50,36.10,36.80,36.657425085083423258,60235,202,2208060.00,48321,80.22,1.40,-0.70
5-March-2019,34.90,37.30,34.75,37.00,36.292020980906934376,181689,589,6593861.00,141571,77.92,2.55,2.10
1-March-2019,33.50,34.90,33.15,34.60,34.137337975586224254,71517,241,2441400.00,68075,95.19,1.75,1.10
28-February-2019,33.35,33.40,32.55,33.15,33.074945247481384143,22830,85,755101.00,20205,88.50,0.85,-0.20
27-February-2019,33.00,33.70,32.25,32.75,32.819975186104218362,56420,164,1851703.00,48684,86.29,1.45,-0.25
26-February-2019,33.05,33.30,32.55,33.10,32.901392431240090990,58028,168,1909202.00,40009,68.95,0.75,0.05
25-February-2019,34.40,34.70,33.10,33.55,33.930365692166649689,98170,187,3330944.00,66808,68.05,1.60,-0.85
22-February-2019,33.45,34.10,32.30,33.75,33.283975839403091135,45032,196,1498844.00,35506,78.85,1.80,0.30
21-February-2019,32.45,33.45,31.30,32.95,32.663159190203679773,113757,224,3715663.00,105090,92.38,2.15,0.50
20-February-2019,31.30,32.40,31.30,32.00,31.838259500465182852,69865,114,2224380.00,62978,90.14,1.10,0.70
19-February-2019,31.95,31.95,31.00,31.20,31.374731518048915679,28866,134,905663.00,23332,80.83,0.95,-0.75
18-February-2019,30.65,32.20,30.65,31.30,31.584400109987473648,32731,93,1033789.00,27306,83.43,1.55,0.65
15-February-2019,32.40,32.40,31.20,31.65,31.634146980939146849,38141,116,1206558.00,32505,85.22,1.20,-0.75
14-February-2019,31.50,32.30,31.30,31.70,31.630862697448359659,24690,97,780966.00,21944,88.88,1.00,0.20
13-February-2019,32.50,32.50,31.35,31.50,31.596716464363523187,12852,88,406081.00,11442,89.03,1.15,-1.00
12-February-2019,31.95,32.45,30.90,31.85,31.550796183137172270,66442,223,2096298.00,58844,88.56,1.55,-0.10
11-February-2019,32.90,32.90,30.90,31.25,31.458588324279722203,58172,231,1830009.00,43421,74.64,2.00,-1.65
8-February-2019,33.40,33.90,31.65,31.95,32.407431881759510121,45399,240,1471265.00,32161,70.84,2.25,-1.45
7-February-2019,32.35,33.70,31.50,33.50,32.780685644322007958,65340,226,2141890.00,38957,59.62,2.20,1.15
6-February-2019,32.95,33.35,31.55,32.10,32.079155871543049948,66388,259,2129671.00,50187,75.60,1.80,-0.85
5-February-2019,33.90,33.90,32.50,32.65,32.882131580085643842,46238,196,1520404.00,39649,85.75,1.40,-1.25
4-February-2019,34.40,34.40,33.20,33.30,33.482144173814731978,40687,164,1362288.00,34889,85.75,1.20,-1.10
1-February-2019,34.85,34.85,33.80,34.10,34.294013338979462206,37784,186,1295765.00,29209,77.31,1.05,-0.75
31-January-2019,33.95,35.40,33.95,34.55,34.741499412611479722,60437,255,2099672.00,44890,74.28,1.45,0.60
30-January-2019,34.00,34.75,33.50,33.80,33.966475324151337869,54527,172,1852090.00,46707,85.66,1.25,-0.20
29-January-2019,34.00,34.60,33.25,33.75,33.967009789311997065,43619,184,1481607.00,36348,83.33,1.35,-0.25
28-January-2019,35.05,35.40,33.50,33.80,34.145101552136987717,58049,274,1982089.00,52235,89.98,1.90,-1.25
25-January-2019,36.55,36.55,34.85,35.15,35.654946732675490295,89079,281,3176107.00,67779,76.09,1.70,-1.40
24-January-2019,36.70,37.50,36.20,36.50,36.765975743402320789,190711,554,7011676.00,106775,55.99,1.30,-0.20
23-January-2019,37.60,37.65,36.55,37.10,37.115252766933915403,71469,262,2652590.00,63524,88.88,1.10,-0.50
22-January-2019,37.50,37.90,36.55,37.50,37.171375624133911092,181852,490,6759689.00,161160,88.62,1.35,0.00
21-January-2019,37.50,38.70,36.30,37.05,37.468580846536357940,354338,898,13276542.00,292803,82.63,2.40,-0.45
18-January-2019,36.50,36.60,35.35,35.85,35.898428995082397987,106556,352,3825193.00,83229,78.11,1.25,-0.65
17-January-2019,35.55,36.70,35.55,36.35,36.108473980309423347,56880,226,2053850.00,49615,87.23,1.15,0.80
16-January-2019,35.55,36.45,35.35,35.75,35.909273792966421617,80528,248,2891702.00,68055,84.51,1.10,0.20
15-January-2019,35.40,36.60,34.65,36.00,35.947833399561966898,108211,375,3889951.00,86604,80.03,1.95,0.60
14-January-2019,35.20,35.25,34.25,34.95,34.918488111738991363,37516,160,1310002.00,34688,92.46,1.00,-0.25
11-January-2019,35.00,36.00,35.00,35.15,35.276011123041766471,36321,165,1281260.00,27366,75.34,1.00,0.15
10-January-2019,35.90,36.50,35.10,35.45,35.782949840237469512,52891,205,1892596.00,30492,57.65,1.40,-0.45
9-January-2019,34.50,36.00,34.35,35.70,35.223798415039967065,116596,430,4106954.00,89996,77.19,1.65,1.20
