Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-April-2019,9.99,9.99,9.99,9.99,9.750000000000000000,4,1,39.00,4,100.00,0.00,0.00
18-April-2019,9.99,9.99,9.99,9.99,9.988000000000000000,250,1,2497.00,250,100.00,0.00,0.00
13-March-2019,10.50,10.50,10.20,10.20,10.451612903225806451,62,3,648.00,62,100.00,0.30,-0.30
12-March-2019,10.00,10.00,10.00,10.00,10.000000000000000000,1101,6,11010.00,1101,100.00,0.00,0.00
11-March-2019,10.45,10.45,10.45,10.45,10.449926722032242305,12282,4,128346.00,12282,100.00,0.00,0.00
8-March-2019,10.40,10.75,10.40,10.75,10.747896933165529575,15097,4,162261.00,15097,100.00,0.35,0.35
6-March-2019,10.50,10.50,10.50,10.50,10.500000000000000000,10,1,105.00,10,100.00,0.00,0.00
5-March-2019,10.79,10.79,10.26,10.26,10.416666666666666666,12,3,125.00,7,58.33,0.53,-0.53
28-February-2019,10.80,10.80,10.80,10.80,10.800000000000000000,90,1,972.00,90,100.00,0.00,0.00
20-February-2019,10.77,10.77,10.77,10.77,10.000000000000000000,1,1,10.00,1,100.00,0.00,0.00
19-February-2019,10.26,10.26,10.26,10.26,10.259983197983758050,17855,7,183192.00,17855,100.00,0.00,0.00
18-February-2019,10.80,10.80,10.80,10.80,10.800000000000000000,20,1,216.00,20,100.00,0.00,0.00
16-January-2019,9.95,10.50,9.95,10.50,9.960352422907488986,1589,5,15827.00,1589,100.00,0.55,0.55
15-January-2019,10.17,10.49,9.67,10.47,10.464119601328903654,3010,4,31497.00,3010,100.00,0.82,0.30
14-January-2019,10.17,10.17,10.17,10.17,10.169977324263038548,22050,7,224248.00,22050,100.00,0.00,0.00
11-January-2019,10.40,10.70,10.40,10.70,10.699061292103810049,27165,18,290640.00,27165,100.00,0.30,0.30
10-January-2019,10.90,10.90,10.89,10.90,10.898761904761904761,21000,11,228874.00,21000,100.00,0.01,0.00
9-January-2019,10.90,10.90,10.90,10.90,10.900000000000000000,8500,5,92650.00,8500,100.00,0.00,0.00
8-January-2019,10.75,10.75,10.70,10.70,10.730325379609544468,11525,2,123667.00,11525,100.00,0.05,-0.05
7-January-2019,9.41,10.38,9.41,10.35,10.315639810426540284,10550,11,108830.00,10550,100.00,0.97,0.94
4-January-2019,9.01,9.90,9.01,9.90,9.891089108910891089,4040,4,39960.00,4040,100.00,0.89,0.89
3-January-2019,8.60,9.45,8.60,9.43,9.044910179640718562,2338,9,21147.00,2338,100.00,0.85,0.83
2-January-2019,9.04,9.04,9.04,9.04,9.040000000000000000,200,1,1808.00,200,100.00,0.00,0.00
31-December-2018,8.61,8.61,8.61,8.61,8.606741573033707865,267,2,2298.00,267,100.00,0.00,0.00
28-December-2018,8.99,8.99,8.99,8.99,8.986710963455149501,301,4,2705.00,301,100.00,0.00,0.00
27-December-2018,8.58,9.48,8.58,9.46,9.355421686746987951,1162,9,10871.00,1162,100.00,0.90,0.88
